sale_id,sale_date,store_id,product_id,quantity
VL-7504,05-03-2024,ST-60,P-73,6
FF-692876,12-06-2024,ST-3,P-21,3
IZ-130793,15-03-2021,ST-30,P-36,1
KN-24742,14-10-2024,ST-34,P-34,8
FC-001857,17-03-2024,ST-50,P-60,1
KA-37920,13-07-2024,ST-52,P-27,9
AF-317241,20-10-2022,ST-68,P-32,3
ON-37845,22-04-2020,ST-12,P-22,3
LU-02373,11-09-2023,ST-20,P-20,9
LT-0048,25-08-2021,ST-44,P-58,6
KO-297091,25-08-2023,ST-53,P-18,6
XW-6570,16-05-2023,ST-43,P-25,9
DJ-7584,15-04-2023,ST-11,P-30,5
JP-608516,09-11-2022,ST-20,P-11,10
LM-847320,18-09-2022,ST-18,P-39,2
AC-7699,15-06-2024,ST-52,P-8,3
IH-888010,23-01-2023,ST-7,P-34,10
ZI-8768,29-03-2021,ST-3,P-50,4
JL-1338,26-06-2021,ST-22,P-73,7
ZU-631947,17-04-2022,ST-75,P-17,2
CO-581605,18-09-2022,ST-54,P-20,6
DI-93649,22-02-2020,ST-56,P-61,5
DY-052119,22-09-2020,ST-36,P-31,9
XV-26899,27-01-2020,ST-72,P-47,6
CD-6145,03-05-2024,ST-7,P-86,7
IK-103940,15-09-2022,ST-73,P-68,1
JQ-97630,16-09-2021,ST-17,P-60,4
IK-7724,23-03-2023,ST-6,P-84,4
PD-8491,22-02-2024,ST-25,P-34,10
MM-29596,05-09-2022,ST-68,P-25,4
DS-2967,25-10-2022,ST-46,P-50,6
JQ-9201,28-02-2021,ST-49,P-26,7
MU-637761,18-01-2022,ST-46,P-46,5
RS-002502,06-09-2023,ST-15,P-48,6
FE-249499,05-12-2021,ST-3,P-31,5
RN-12458,18-06-2020,ST-73,P-31,7
MQ-4222,12-05-2022,ST-53,P-34,10
UG-223090,22-01-2023,ST-43,P-36,1
CP-52437,08-10-2021,ST-24,P-19,3
GI-958985,16-02-2020,ST-38,P-30,4
KF-37028,14-02-2023,ST-20,P-6,9
WV-7610,23-11-2023,ST-45,P-53,7
IZ-607297,30-10-2023,ST-32,P-81,7
EX-7352,18-04-2023,ST-16,P-71,8
UF-029711,31-01-2022,ST-71,P-62,6
EU-400511,02-05-2023,ST-63,P-11,2
CN-684573,14-02-2021,ST-17,P-79,7
ML-368898,02-12-2023,ST-24,P-22,2
EW-57255,14-05-2020,ST-42,P-26,8
IQ-921217,25-09-2022,ST-30,P-35,1
GW-3262,23-07-2021,ST-54,P-79,2
HO-89669,06-09-2020,ST-46,P-58,2
BT-45128,27-08-2022,ST-32,P-26,1
ZL-442527,03-06-2023,ST-67,P-81,7
AH-5736,20-04-2023,ST-30,P-35,3
EB-6084,22-04-2024,ST-39,P-6,4
GV-45626,06-07-2024,ST-4,P-42,7
QW-76332,07-05-2024,ST-73,P-51,9
RX-71058,09-03-2021,ST-29,P-40,5
UK-7573,12-01-2020,ST-2,P-57,10
CY-72651,17-06-2024,ST-61,P-78,9
QF-4928,24-02-2024,ST-24,P-52,9
KP-5419,14-10-2021,ST-73,P-23,3
UB-7412,09-02-2020,ST-6,P-47,7
UF-8727,16-06-2022,ST-12,P-34,2
PT-9133,25-08-2021,ST-25,P-25,6
RO-57060,29-06-2020,ST-73,P-62,9
UX-7901,17-10-2022,ST-64,P-27,5
SJ-1139,18-09-2021,ST-13,P-28,5
MC-78977,09-06-2023,ST-33,P-56,10
RA-4268,25-08-2022,ST-2,P-16,1
YS-65790,07-04-2022,ST-61,P-50,8
AL-5188,22-02-2020,ST-40,P-87,1
TK-819277,03-10-2022,ST-38,P-53,8
MB-0748,13-01-2021,ST-26,P-71,9
LB-513731,16-10-2022,ST-74,P-16,1
LK-25021,30-07-2022,ST-75,P-68,1
PW-61543,15-01-2024,ST-52,P-63,3
PX-33591,02-04-2021,ST-39,P-9,7
DL-4397,10-10-2024,ST-53,P-29,5
FI-2172,14-04-2022,ST-17,P-25,3
SH-209594,22-08-2024,ST-34,P-77,10
HH-48970,04-02-2021,ST-36,P-39,7
MJ-26992,07-01-2024,ST-64,P-71,2
RT-977598,28-08-2024,ST-29,P-64,9
KP-581258,30-01-2024,ST-67,P-84,9
OU-3429,06-08-2023,ST-14,P-18,10
JK-3616,07-07-2023,ST-35,P-87,6
GA-18408,08-12-2021,ST-60,P-45,1
VZ-79353,13-09-2021,ST-59,P-14,3
TS-69471,12-07-2021,ST-73,P-76,6
YS-925807,14-03-2022,ST-75,P-55,1
NA-07688,23-09-2020,ST-12,P-44,7
KW-27553,16-02-2023,ST-56,P-68,1
YP-06377,22-11-2023,ST-61,P-47,5
OO-06716,04-06-2020,ST-19,P-35,9
GH-748260,27-11-2021,ST-47,P-40,2
JV-146480,27-09-2020,ST-5,P-37,2
HK-119667,18-09-2021,ST-66,P-41,8
AI-4635,06-02-2023,ST-9,P-44,4
AR-3408,16-06-2020,ST-8,P-39,6
NK-2659,18-02-2021,ST-66,P-86,9
JR-413020,09-07-2024,ST-53,P-63,7
IZ-27646,21-05-2024,ST-9,P-68,7
JY-742042,30-04-2022,ST-48,P-39,3
VU-9737,14-07-2020,ST-74,P-15,5
HT-446446,24-04-2020,ST-27,P-4,8
UA-3768,23-11-2021,ST-52,P-54,5
SG-03308,02-10-2020,ST-32,P-3,2
DK-377359,08-09-2021,ST-4,P-9,5
BD-266565,05-06-2023,ST-9,P-22,1
UF-22038,15-08-2024,ST-36,P-53,5
NH-000314,22-02-2020,ST-36,P-35,5
CU-00923,26-05-2022,ST-40,P-21,3
OZ-5605,11-11-2024,ST-67,P-88,7
UD-7552,26-11-2023,ST-15,P-38,6
CF-8665,01-02-2024,ST-54,P-43,2
GK-339421,09-08-2022,ST-39,P-28,8
FK-87908,20-05-2023,ST-47,P-33,9
XX-9372,30-09-2020,ST-47,P-41,4
HF-992966,15-08-2022,ST-22,P-18,3
KS-97007,07-02-2022,ST-46,P-55,5
XY-09738,29-03-2020,ST-16,P-25,10
DH-0141,18-10-2020,ST-68,P-22,3
ER-021811,13-02-2024,ST-55,P-21,5
JP-8676,12-01-2024,ST-57,P-30,5
UM-322529,26-11-2021,ST-26,P-56,4
DP-80341,20-04-2022,ST-67,P-27,4
OM-53924,15-08-2024,ST-56,P-41,6
NW-436621,14-04-2021,ST-75,P-38,4
LF-6983,21-07-2022,ST-4,P-20,3
BS-79828,04-11-2022,ST-9,P-42,10
MX-2114,29-01-2023,ST-9,P-76,2
JG-9126,05-09-2022,ST-26,P-13,9
AQ-12072,19-06-2021,ST-49,P-40,9
UD-984440,08-06-2022,ST-65,P-20,5
KA-907157,15-12-2020,ST-10,P-10,7
QM-9511,28-07-2023,ST-35,P-22,4
PZ-8944,01-01-2021,ST-60,P-9,2
MB-06078,29-11-2021,ST-55,P-34,4
AV-58078,25-02-2021,ST-51,P-84,3
FI-8865,12-03-2020,ST-28,P-7,7
FS-8219,01-05-2024,ST-37,P-79,6
HO-8972,05-09-2021,ST-61,P-1,6
XS-3109,10-06-2023,ST-43,P-83,9
IV-46804,18-10-2020,ST-2,P-79,3
DQ-3210,17-08-2021,ST-22,P-53,9
KA-558724,02-09-2020,ST-14,P-70,5
AL-2218,25-07-2023,ST-11,P-32,6
XA-3429,03-01-2024,ST-67,P-55,1
CO-0249,24-10-2023,ST-7,P-26,10
DD-386500,04-07-2023,ST-2,P-79,8
SC-652856,23-10-2022,ST-68,P-46,7
NT-3957,29-01-2022,ST-45,P-81,9
IX-29839,29-04-2022,ST-60,P-29,1
AW-148089,25-05-2022,ST-51,P-79,2
UI-812545,03-03-2021,ST-35,P-1,2
WU-23869,18-06-2022,ST-41,P-22,4
IL-51294,21-09-2021,ST-13,P-79,7
EL-660478,10-07-2021,ST-42,P-58,2
JJ-415628,11-10-2024,ST-37,P-52,10
VV-228837,07-11-2021,ST-55,P-1,10
BO-62588,03-01-2022,ST-65,P-79,6
UC-89100,30-03-2021,ST-44,P-53,10
LA-431038,02-07-2024,ST-13,P-44,6
GX-252056,27-03-2020,ST-4,P-33,10
WX-903692,29-05-2024,ST-44,P-16,8
KG-24683,12-08-2024,ST-12,P-71,8
BW-630793,22-11-2023,ST-23,P-71,8
GA-1275,27-06-2020,ST-53,P-65,9
FC-8712,08-09-2020,ST-33,P-77,5
SI-554426,02-06-2024,ST-31,P-43,6
HX-934466,30-08-2023,ST-15,P-7,8
ST-5000,23-01-2023,ST-25,P-30,2
CV-49848,13-07-2023,ST-16,P-19,3
DM-222514,11-07-2021,ST-1,P-31,10
PQ-66754,21-07-2020,ST-5,P-71,5
FN-39106,18-11-2020,ST-29,P-9,9
IS-22877,09-11-2024,ST-63,P-39,5
GC-3917,11-07-2024,ST-8,P-17,10
KL-1882,24-08-2020,ST-45,P-18,5
YS-2362,10-08-2021,ST-40,P-18,9
YH-967426,27-02-2023,ST-52,P-77,2
MH-876578,29-10-2021,ST-31,P-62,8
KN-912629,30-08-2023,ST-4,P-18,6
GQ-98762,06-10-2022,ST-1,P-80,4
MK-007880,14-12-2022,ST-14,P-53,5
RI-6763,06-01-2024,ST-68,P-49,6
QY-053675,18-01-2023,ST-3,P-7,7
GI-553592,30-09-2021,ST-58,P-4,5
TD-399534,03-01-2022,ST-25,P-51,1
WZ-8734,07-01-2022,ST-70,P-69,3
ZS-82382,06-10-2020,ST-68,P-81,7
NZ-95106,08-08-2021,ST-23,P-35,9
ZQ-0475,01-04-2024,ST-54,P-87,1
VE-81886,20-06-2020,ST-32,P-27,8
FB-73709,04-10-2020,ST-9,P-8,4
RY-96988,04-03-2020,ST-63,P-2,8
OP-562048,22-02-2022,ST-37,P-65,1
VZ-58119,29-08-2023,ST-15,P-19,5
TL-017714,02-01-2023,ST-48,P-48,6
BA-1569,22-03-2020,ST-2,P-44,2
AC-008110,14-11-2020,ST-17,P-70,3
MS-9527,03-09-2022,ST-46,P-51,2
TI-27354,02-09-2023,ST-12,P-41,2
BD-48669,25-08-2024,ST-58,P-3,7
AR-877430,08-01-2021,ST-45,P-68,1
MR-384228,04-09-2021,ST-50,P-29,7
WD-397390,22-08-2022,ST-4,P-82,2
OS-747987,20-08-2021,ST-35,P-85,1
AM-32745,05-08-2021,ST-75,P-11,6
OP-121116,17-06-2022,ST-4,P-36,5
BI-2954,23-10-2024,ST-11,P-30,1
PT-55838,29-10-2020,ST-16,P-6,5
OT-1562,14-07-2023,ST-55,P-89,1
BB-560781,27-02-2021,ST-59,P-51,6
RO-0541,15-01-2022,ST-64,P-48,10
CG-070436,27-07-2022,ST-71,P-11,6
GS-33055,04-07-2021,ST-39,P-40,1
UT-4308,04-12-2023,ST-6,P-14,10
UB-799440,25-02-2022,ST-23,P-34,7
FT-991474,16-11-2023,ST-11,P-43,4
QH-28264,08-10-2024,ST-43,P-82,4
ZE-92346,15-05-2023,ST-10,P-22,9
XZ-8218,04-07-2023,ST-6,P-9,2
NL-3196,20-08-2024,ST-68,P-54,9
FK-7669,04-10-2021,ST-19,P-43,8
JE-8921,12-11-2023,ST-71,P-63,6
ZW-43770,04-01-2021,ST-60,P-22,10
VS-885531,23-05-2021,ST-52,P-65,9
OU-87634,13-03-2020,ST-61,P-56,2
SU-7561,26-06-2021,ST-36,P-85,10
EM-3202,10-11-2021,ST-2,P-84,8
NF-73820,07-04-2021,ST-67,P-25,1
CL-64602,04-07-2024,ST-34,P-13,1
ON-42720,17-02-2024,ST-18,P-12,1
GI-871953,21-03-2021,ST-59,P-62,4
PW-529846,19-05-2024,ST-34,P-25,2
VH-99268,26-05-2020,ST-32,P-30,3
QK-660858,18-03-2024,ST-8,P-68,2
LT-254136,19-10-2023,ST-70,P-34,9
WT-58128,09-05-2020,ST-37,P-82,3
OO-569587,08-10-2022,ST-30,P-86,7
LR-996766,07-01-2021,ST-60,P-63,8
QA-61984,04-04-2021,ST-6,P-56,2
TZ-43416,26-10-2023,ST-60,P-39,1
DK-23779,05-05-2024,ST-33,P-54,5
JX-302851,25-11-2022,ST-38,P-6,7
VO-9201,17-06-2023,ST-63,P-49,1
IX-4455,23-07-2020,ST-18,P-25,4
LI-5983,17-08-2023,ST-24,P-22,4
NF-120606,11-06-2023,ST-60,P-11,1
GG-613345,24-01-2023,ST-29,P-40,1
QK-101910,20-03-2020,ST-73,P-54,6
CN-1639,18-08-2022,ST-49,P-5,6
CZ-356862,15-12-2023,ST-60,P-39,2
BV-2662,14-01-2022,ST-30,P-55,3
EY-109286,09-04-2024,ST-23,P-40,5
BG-8021,05-07-2022,ST-16,P-56,2
RA-62066,07-04-2020,ST-13,P-2,2
ZI-1048,31-08-2022,ST-55,P-76,2
QU-714952,29-08-2022,ST-17,P-18,6
YK-018060,27-07-2024,ST-59,P-87,10
ML-1246,12-07-2024,ST-25,P-60,1
QR-60985,22-08-2021,ST-22,P-36,5
VT-9017,31-03-2024,ST-10,P-76,5
AG-940779,17-01-2020,ST-12,P-37,9
FW-0631,22-01-2023,ST-16,P-1,4
VZ-5006,25-04-2021,ST-5,P-24,9
HJ-7205,26-02-2024,ST-5,P-4,2
PL-846618,19-09-2021,ST-34,P-14,1
IJ-74969,14-10-2021,ST-45,P-22,2
TF-1617,24-09-2021,ST-38,P-49,10
XS-84158,26-08-2024,ST-48,P-48,3
CN-124671,28-12-2023,ST-68,P-44,3
WY-945994,23-03-2020,ST-5,P-75,2
DN-1395,12-01-2023,ST-13,P-55,8
WR-817377,19-06-2024,ST-9,P-13,3
OV-8757,23-08-2020,ST-22,P-85,5
NJ-13672,09-01-2024,ST-51,P-12,9
CX-45723,22-08-2021,ST-26,P-44,8
UP-30671,09-10-2021,ST-26,P-62,1
XY-483605,21-12-2021,ST-47,P-42,8
XN-52893,12-07-2021,ST-37,P-24,6
IA-8267,22-11-2022,ST-18,P-8,1
BI-398690,09-11-2020,ST-52,P-70,2
RF-613619,12-11-2021,ST-67,P-50,7
MA-1268,11-10-2023,ST-16,P-77,4
QT-347373,14-08-2024,ST-59,P-40,5
SK-53741,09-02-2024,ST-49,P-46,1
CH-34863,18-09-2020,ST-31,P-39,2
OX-176454,08-06-2024,ST-26,P-13,4
HL-270963,27-09-2021,ST-7,P-63,8
HX-944589,05-08-2024,ST-13,P-23,8
XC-479239,27-02-2024,ST-42,P-20,8
JF-558573,09-11-2023,ST-26,P-87,1
TW-1384,20-02-2020,ST-12,P-6,10
ZM-69432,26-08-2020,ST-62,P-13,1
QY-91546,14-07-2020,ST-35,P-18,7
SB-581205,08-09-2024,ST-14,P-42,2
UF-397986,02-06-2021,ST-33,P-9,6
YA-0880,03-01-2022,ST-5,P-68,7
ZM-781160,30-08-2024,ST-1,P-32,4
OA-479962,28-08-2024,ST-42,P-14,3
RF-571286,17-05-2022,ST-69,P-33,5
NW-33097,20-02-2022,ST-56,P-71,9
MK-9018,01-11-2020,ST-28,P-71,3
AC-10435,13-01-2023,ST-36,P-69,10
WW-671857,22-11-2021,ST-37,P-37,8
TI-16090,15-02-2022,ST-3,P-38,7
OG-4980,12-07-2022,ST-5,P-72,6
DO-295310,24-06-2024,ST-73,P-24,9
PV-98755,06-02-2020,ST-40,P-27,10
LL-38532,14-06-2023,ST-63,P-41,8
IU-25728,17-01-2024,ST-33,P-27,8
DJ-885090,31-03-2022,ST-47,P-35,7
PP-826695,18-09-2022,ST-17,P-79,7
CX-6189,02-06-2020,ST-51,P-19,7
NN-2637,19-01-2020,ST-61,P-70,10
VJ-108862,12-04-2022,ST-33,P-10,6
HF-4599,15-09-2022,ST-48,P-22,3
FR-746017,16-02-2024,ST-65,P-44,8
AH-487643,10-03-2023,ST-48,P-12,5
ZD-05215,27-06-2021,ST-19,P-41,3
ED-619966,13-02-2021,ST-30,P-61,8
EJ-85016,19-09-2021,ST-64,P-42,4
MM-204789,24-03-2024,ST-30,P-77,10
XX-10682,28-02-2022,ST-53,P-65,7
KF-90977,13-02-2023,ST-43,P-69,7
VM-13064,04-04-2021,ST-21,P-21,5
SZ-444358,20-11-2023,ST-62,P-72,9
UJ-2458,17-12-2021,ST-55,P-72,1
MG-44969,20-10-2020,ST-39,P-33,1
BD-6741,25-12-2020,ST-68,P-59,7
UI-447428,08-06-2022,ST-50,P-67,8
RY-04795,26-03-2022,ST-24,P-27,2
HJ-223336,13-06-2022,ST-74,P-66,9
WL-0237,14-09-2022,ST-42,P-88,5
LP-14176,02-03-2024,ST-33,P-20,7
JM-019111,11-08-2021,ST-2,P-26,4
XF-219194,05-06-2022,ST-7,P-25,4
MF-34396,13-07-2022,ST-5,P-89,3
GI-566130,27-09-2020,ST-5,P-65,9
OF-70578,06-06-2021,ST-36,P-38,8
GJ-690687,27-04-2022,ST-42,P-80,8
AW-3463,06-07-2024,ST-11,P-21,6
HJ-566156,05-06-2021,ST-45,P-39,4
QA-8161,31-05-2022,ST-44,P-87,2
MB-2941,10-12-2023,ST-67,P-40,10
IR-822320,18-11-2023,ST-49,P-4,5
NI-045799,25-03-2022,ST-8,P-7,4
GG-1297,19-01-2021,ST-38,P-64,7
FW-24540,24-09-2020,ST-8,P-43,7
ZE-3932,31-03-2022,ST-51,P-30,7
JU-409630,28-12-2022,ST-60,P-71,6
BV-91740,05-12-2020,ST-5,P-79,6
KC-5395,19-08-2022,ST-46,P-25,10
OA-443055,25-12-2021,ST-6,P-23,8
JX-50383,15-12-2022,ST-7,P-25,9
GW-72484,27-09-2024,ST-12,P-55,3
BR-9833,20-09-2020,ST-19,P-1,3
MR-3531,12-04-2023,ST-25,P-32,7
MG-79561,17-07-2022,ST-26,P-18,9
UK-05095,18-04-2024,ST-63,P-58,8
AG-7029,19-12-2023,ST-29,P-64,9
EQ-8283,29-06-2024,ST-69,P-8,9
TP-47607,15-01-2022,ST-20,P-13,6
BG-31902,15-01-2023,ST-21,P-27,10
LT-70558,19-12-2020,ST-45,P-43,2
LI-72782,29-03-2020,ST-2,P-33,2
NY-937539,03-06-2021,ST-18,P-12,6
XM-4991,30-12-2021,ST-43,P-19,10
US-726775,22-03-2024,ST-40,P-13,1
VH-811985,22-05-2020,ST-63,P-15,1
LZ-294872,03-08-2022,ST-35,P-65,1
WG-8254,05-08-2023,ST-21,P-35,5
FO-5061,28-07-2020,ST-60,P-54,5
GY-041526,08-01-2021,ST-52,P-21,10
BN-4253,22-01-2021,ST-39,P-69,8
EJ-2021,30-04-2022,ST-6,P-14,1
HY-100511,07-06-2021,ST-26,P-8,7
FH-12122,22-10-2020,ST-29,P-69,9
YN-505766,25-07-2020,ST-40,P-81,5
YT-0540,11-04-2022,ST-63,P-72,2
YL-180694,05-08-2024,ST-38,P-60,7
SX-2199,09-07-2021,ST-17,P-45,6
HZ-21392,13-03-2024,ST-46,P-79,1
IN-675036,25-07-2024,ST-67,P-12,6
PE-27166,08-10-2022,ST-32,P-34,3
CS-334537,26-07-2020,ST-61,P-15,6
CO-08730,08-06-2020,ST-7,P-82,6
DL-862892,29-11-2022,ST-33,P-1,5
GI-12387,17-08-2023,ST-64,P-80,2
PJ-985916,12-09-2024,ST-63,P-42,5
OS-31880,17-07-2024,ST-20,P-50,1
ED-490192,05-09-2020,ST-72,P-80,2
XK-818442,25-12-2020,ST-6,P-34,2
BC-2305,20-09-2023,ST-44,P-3,8
HY-52488,04-09-2023,ST-7,P-45,3
IJ-60998,09-06-2024,ST-4,P-88,6
TT-13201,18-06-2021,ST-71,P-70,10
UR-739643,28-01-2023,ST-51,P-70,7
TU-0980,04-04-2020,ST-65,P-35,7
HN-93792,10-02-2021,ST-31,P-13,2
FM-007308,22-08-2021,ST-27,P-87,3
DX-088507,04-07-2022,ST-19,P-15,10
XH-87620,07-08-2023,ST-56,P-80,3
SG-463356,08-09-2020,ST-13,P-38,6
HQ-622130,24-04-2024,ST-23,P-66,5
XM-10563,08-03-2020,ST-59,P-23,1
OP-69896,31-05-2024,ST-20,P-28,2
PZ-720670,09-09-2020,ST-36,P-61,10
KQ-6189,29-12-2023,ST-69,P-46,8
JD-31299,13-03-2022,ST-7,P-18,6
MV-3042,29-11-2023,ST-38,P-64,7
HF-081175,18-01-2021,ST-52,P-14,4
FW-7848,21-08-2020,ST-37,P-63,2
WD-81425,19-07-2022,ST-25,P-60,7
WK-95870,05-06-2022,ST-51,P-54,5
IF-003204,01-03-2023,ST-31,P-69,8
IG-0965,17-02-2023,ST-16,P-1,4
YN-15208,03-01-2022,ST-41,P-22,5
EF-063583,20-06-2022,ST-8,P-5,3
HS-191772,29-04-2024,ST-32,P-67,4
PY-7183,04-09-2024,ST-36,P-65,5
ZX-818154,17-01-2021,ST-1,P-35,7
IZ-19193,14-05-2024,ST-24,P-80,7
NX-359278,29-08-2021,ST-60,P-34,9
TX-750829,02-04-2020,ST-66,P-20,2
RZ-326470,28-03-2023,ST-56,P-1,5
PS-1036,20-01-2023,ST-58,P-20,9
GN-3583,29-03-2020,ST-17,P-52,7
RB-1330,14-07-2020,ST-16,P-15,4
DW-57858,28-12-2022,ST-72,P-79,7
CL-0145,15-05-2022,ST-27,P-19,3
CW-79138,10-01-2024,ST-71,P-23,3
ZE-768234,18-03-2022,ST-42,P-17,10
NC-0843,21-06-2020,ST-31,P-77,2
EG-520067,24-04-2024,ST-6,P-1,3
BU-762048,30-08-2022,ST-40,P-89,4
UF-07101,29-02-2020,ST-2,P-81,7
MU-5261,21-07-2021,ST-47,P-83,4
GV-67614,10-01-2020,ST-27,P-54,10
KT-76700,15-12-2020,ST-5,P-29,3
ES-36980,23-01-2023,ST-62,P-61,6
CM-1968,23-09-2023,ST-26,P-70,3
VG-7623,30-10-2020,ST-56,P-79,9
XZ-079217,09-07-2020,ST-59,P-39,6
PX-1804,28-07-2024,ST-7,P-35,3
VN-552353,11-01-2022,ST-52,P-83,10
GL-7776,13-12-2021,ST-14,P-38,4
BY-97192,24-05-2022,ST-34,P-87,2
KE-4290,05-10-2024,ST-18,P-84,3
EJ-5129,05-03-2024,ST-31,P-17,2
EP-793341,14-02-2023,ST-1,P-65,3
VX-0340,20-07-2020,ST-32,P-62,6
UQ-04045,13-01-2024,ST-50,P-78,1
WN-5335,29-05-2020,ST-75,P-77,10
KS-417366,17-01-2024,ST-13,P-47,2
QB-35851,11-10-2024,ST-52,P-25,6
YQ-7881,12-09-2020,ST-19,P-83,3
JE-7462,09-02-2020,ST-41,P-8,1
ZS-74474,17-06-2023,ST-18,P-86,6
KB-41664,29-09-2020,ST-5,P-60,9
MF-3120,28-03-2021,ST-39,P-66,2
OH-0842,11-07-2022,ST-28,P-53,8
EN-0465,20-01-2023,ST-20,P-70,10
VA-188709,09-01-2020,ST-37,P-40,6
IV-2065,23-02-2022,ST-30,P-75,2
OT-5811,02-12-2020,ST-22,P-39,2
SW-183180,17-06-2024,ST-66,P-53,1
EV-952806,24-03-2020,ST-68,P-42,1
JW-6001,23-08-2024,ST-35,P-1,7
US-5100,21-11-2022,ST-25,P-67,4
KW-5022,15-04-2021,ST-45,P-1,6
TZ-688352,27-01-2024,ST-58,P-85,5
UN-908185,03-04-2021,ST-9,P-59,10
HH-94494,22-12-2022,ST-60,P-71,1
JC-16665,27-03-2021,ST-15,P-32,6
BF-8331,17-01-2023,ST-53,P-82,1
ZQ-5710,09-02-2020,ST-45,P-88,7
OS-02860,07-05-2022,ST-34,P-18,7
RG-98079,03-02-2022,ST-42,P-18,7
KU-35384,19-12-2023,ST-43,P-18,6
CR-13595,07-07-2020,ST-6,P-16,2
PB-30798,18-01-2023,ST-35,P-40,5
DU-731920,13-06-2023,ST-50,P-9,10
FH-15454,20-09-2022,ST-62,P-17,2
MS-700725,05-07-2021,ST-48,P-70,1
NI-797825,28-06-2023,ST-44,P-56,7
YP-0530,31-08-2022,ST-20,P-63,6
NH-92453,24-06-2022,ST-61,P-41,2
EY-09658,16-11-2021,ST-55,P-5,4
PD-6104,25-02-2020,ST-44,P-44,10
XK-850423,08-10-2022,ST-75,P-14,2
ZG-083443,17-04-2023,ST-47,P-82,5
IF-0781,18-02-2021,ST-20,P-79,6
XW-571086,11-07-2020,ST-61,P-79,8
KW-77273,30-06-2021,ST-21,P-7,1
WN-834693,10-07-2020,ST-69,P-14,5
TW-15016,31-08-2024,ST-62,P-68,7
XY-594505,25-07-2024,ST-13,P-70,9
PD-466581,25-02-2022,ST-20,P-25,8
VB-21486,30-03-2024,ST-21,P-33,9
ZJ-529578,08-06-2022,ST-33,P-1,3
GG-5043,21-03-2021,ST-68,P-9,3
HK-29546,23-12-2020,ST-2,P-9,8
DS-7616,18-12-2021,ST-26,P-15,3
CN-282950,19-05-2022,ST-2,P-84,1
UC-165081,03-10-2023,ST-28,P-19,8
TR-801535,04-02-2023,ST-36,P-22,9
XW-3610,01-05-2022,ST-50,P-21,1
VV-047255,06-08-2023,ST-4,P-89,5
RY-52913,14-05-2022,ST-35,P-71,4
JE-00973,21-01-2023,ST-1,P-37,3
TB-36227,09-12-2021,ST-46,P-37,5
HT-9008,30-06-2020,ST-63,P-66,10
IL-894539,09-02-2022,ST-55,P-68,1
IX-30121,03-11-2023,ST-70,P-31,5
JV-646221,23-01-2022,ST-58,P-59,3
GD-853059,10-09-2021,ST-33,P-70,2
XD-46177,20-07-2021,ST-19,P-86,8
OK-33138,01-12-2021,ST-6,P-55,1
WJ-729841,20-02-2020,ST-57,P-54,9
IH-073767,05-10-2023,ST-17,P-44,9
SV-3937,19-02-2023,ST-16,P-28,9
FE-51369,21-08-2022,ST-45,P-82,2
ME-06319,21-05-2021,ST-45,P-7,6
PL-46213,11-12-2020,ST-50,P-20,8
CA-3296,11-03-2020,ST-34,P-6,9
LP-179790,12-08-2021,ST-9,P-85,2
GK-955188,12-04-2021,ST-42,P-42,3
KL-32733,25-10-2020,ST-45,P-14,8
OD-9736,22-11-2020,ST-74,P-81,9
NB-51723,10-05-2021,ST-35,P-51,4
MO-0282,22-10-2022,ST-49,P-88,3
SC-87915,06-01-2020,ST-63,P-57,5
OW-3329,17-09-2022,ST-9,P-9,2
BN-0363,27-07-2021,ST-63,P-12,6
YX-13537,25-10-2021,ST-63,P-22,10
HZ-185320,16-11-2023,ST-28,P-6,1
IN-1017,30-11-2023,ST-21,P-28,9
PP-280862,21-09-2021,ST-37,P-15,9
HO-9334,12-08-2021,ST-26,P-40,2
TV-4540,17-09-2021,ST-8,P-63,5
YM-3283,06-09-2024,ST-16,P-7,9
ML-5967,21-05-2024,ST-5,P-89,2
JU-1782,29-09-2024,ST-17,P-13,5
MU-0589,21-06-2022,ST-41,P-89,3
AR-237525,04-04-2020,ST-68,P-7,6
GZ-78411,04-04-2020,ST-73,P-38,3
UR-89749,27-12-2020,ST-35,P-65,4
ZW-657055,28-08-2021,ST-37,P-18,6
ED-4485,23-04-2021,ST-26,P-25,8
II-2055,15-05-2021,ST-16,P-12,6
SJ-61565,26-08-2023,ST-69,P-81,9
DY-1836,13-03-2022,ST-15,P-60,5
PK-600422,03-10-2022,ST-72,P-17,3
TN-21303,10-02-2020,ST-44,P-18,3
FP-709385,06-03-2024,ST-28,P-42,6
ZW-281745,31-03-2022,ST-41,P-2,5
TH-17907,26-05-2021,ST-69,P-52,4
RL-9142,04-02-2020,ST-49,P-24,6
FV-56743,09-07-2021,ST-41,P-80,1
CF-067036,05-07-2024,ST-75,P-70,6
LK-1948,28-10-2023,ST-48,P-70,7
RL-86102,10-01-2023,ST-44,P-76,5
JQ-0748,25-02-2023,ST-5,P-48,4
PV-71512,29-11-2020,ST-15,P-25,10
SR-99195,08-06-2022,ST-33,P-41,3
UR-5880,02-07-2022,ST-27,P-87,3
OF-78396,20-04-2021,ST-31,P-42,6
FL-487739,02-05-2020,ST-44,P-72,8
KV-52761,08-10-2020,ST-13,P-55,1
EC-3773,07-02-2021,ST-41,P-35,6
PC-7630,24-09-2020,ST-51,P-35,9
MG-46890,28-05-2021,ST-49,P-24,7
YK-976286,09-12-2022,ST-75,P-73,5
WU-7855,20-03-2020,ST-36,P-27,1
